Interval,OvrFd Off,In Abnd,In Ans,In,Out Ans,Out,Max Wait (Seconds Value),Avg Wait (Seconds Value),Avg In Ans (Seconds Value),Avg Abnd (Seconds Value),% Svc (Other Value),Avg Rng (Out) (Seconds Value),Tot Tlk (Seconds Value),Avg Tlk (Seconds Value),Adv,Att Ret Abnd,Avg Answer (Other Value),Abnd After EM,Abnd Before EM,End On-Hold,Esc,Esc To,In Abnd Unique,Max Concr,Out Fail,OvrFd In,All Ans,All,UnMon,Unsuc Ret Abnd,Ans <= 15s,Abnd <= 60s,Avg Call (Seconds Value),Avg Held (Seconds Value),Avg Rng (In/Out) (Seconds Value),Max Call (Seconds Value),Max Held (Seconds Value),Max Talk (Seconds Value),Tot Call (Seconds Value),Tot Held (Seconds Value),Tot Rng (Seconds Value),Alerting (Seconds Value),Available (Seconds Value),Busy (Seconds Value),Handling (Seconds Value),N/A (Seconds Value)
28/01/2026 (21:00:00 - 21:59:59),0,3,60,63,9,9,26.09114635667366,7.549552868573825,0,0,100,0,15034.253410642737,250.57089017737897,0,0,0,0,0,0,0,0,0,0,0,0,69,72,0,0,46,3,0,0,0,793.5426146084725,84.30530693436317,701.6979688668227,16626.766373791845,1140.1526347119209,520.2143777027667,251.22614806553747,252561.5968816647,16877.99252185738,16626.766373791845,18560.41059647791
28/01/2026 (22:00:00 - 22:59:59),0,2,49,51,7,7,23.490928586659756,7.788463464320502,0,0,100,0,17542.910007250357,358.0185715765379,0,0,0,0,0,0,0,0,0,0,0,0,56,58,0,0,38,1,0,0,0,1189.2003469783444,48.34494952554715,1136.6637099799673,18257.903561014547,509.60086759552007,234.73449847848156,205.54691542715022,256931.18785905727,18463.450476441696,18257.903561014547,12605.361664501012
28/01/2026 (23:00:00 - 23:59:59),0,0,39,39,10,11,18.996815269888387,4.93979125,0,0,100,0,9123.614331,233.9388289970546,0,0,0,0,0,0,0,0,0,0,1,0,49,50,0,0,31,0,0,0,0,670.4895374339504,114.32106032208192,550.2488581916692,10456.748740998593,1102.2692722256959,290.06132708976116,199.50324138135693,262325.9466962724,10656.25198237995,10456.748740998593,15017.801321347642
29/01/2026 (00:00:00 - 00:59:59),0,2,43,45,7,7,44.73782261079517,7.534641257483425,0,0,100,0,12511.273314525364,290.9598445238457,0,0,0,0,0,0,0,0,0,0,0,0,50,52,0,0,34,1,0,0,0,1177.5079586850634,77.64262668436598,1094.845674966581,13972.452329430205,1245.3337624378391,250.9828517058167,156.5974776220802,253966.04612859813,14129.049807052286,13972.452329430205,19904.90406434956
29/01/2026 (01:00:00 - 01:59:59),0,0,24,24,4,4,17.010770864437056,5.432784241905729,0,0,100,0,5266.664199055979,219.44434162733248,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,21,0,0,0,0,722.8618931415851,54.90619953423615,661.4926975389616,5958.588947901833,536.8128432045564,180.96388991484707,75.52627459824079,264307.9026725253,6034.115222500074,5958.588947901833,17657.982104974646
29/01/2026 (02:00:00 - 02:59:59),0,2,50,52,5,6,14.23091539678144,2.937675517989473,0,0,100,0,12087.246989223104,241.74493978446208,0,0,0,0,0,0,0,0,0,0,1,0,55,58,0,0,43,1,0,0,0,1039.2177104650884,112.6745185766775,914.3201971312257,14936.087766851067,2237.6910397687075,672.2647116451818,205.49341343268873,263299.78102674364,15141.581180283756,14936.087766851067,9558.637793
29/01/2026 (03:00:00 - 03:59:59),0,3,39,42,3,5,21.30566810280261,4.606843556021281,0,0,100,0,10557.238303989148,270.6984180510038,0,0,0,0,0,0,0,0,0,0,2,0,42,47,0,0,37,1,0,0,0,789.0809848312134,62.74455485008615,715.5103816218692,11629.091235101645,649.6370451014341,454.69403108883836,173.28781981355868,255896.97271853575,11802.379054915204,11629.091235101645,20300.64822654903
29/01/2026 (04:00:00 - 04:59:59),0,1,35,36,1,2,7.024957709538117,2.218076173951088,0,0,100,0,9582.078865729774,273.77368187799357,0,0,0,0,0,0,0,0,0,0,1,0,36,38,0,0,34,0,0,0,0,1156.9987168788666,196.9962843411598,956.0144130288262,11795.325799102537,2073.6662505619447,143.56870231969776,121.19463291220002,256494.4912360937,11916.520432014737,11795.325799102537,19588.988331891585
29/01/2026 (05:00:00 - 05:59:59),0,0,49,49,10,10,19.921197191187964,6.612305316311464,0,0,100,0,10175.486100935392,207.66298165174268,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,0,37,0,0,0,0,758.1270598,191.46895378827475,560.5901821,13033.315374113372,2560.5009985860925,358.0075143045205,176.2492160078571,256737.35554059967,13209.564590121228,13033.315374113372,18053.07986927913
29/01/2026 (06:00:00 - 06:59:59),0,3,65,68,10,12,48.05442607267042,8.728609863911073,0,0,100,0,14121.760076552835,217.25784733158207,0,0,0,0,0,0,0,0,0,0,2,0,75,80,0,0,44,1,0,0,0,697.5611218620965,83.79662589893556,609.2317965121338,16383.214602094204,1966.8290612246012,339.95245882703784,309.67220031946556,249825.4425558918,16692.88680241367,16383.214602094204,21481.670641694527
29/01/2026 (07:00:00 - 07:59:59),0,4,74,78,8,8,22.667551588968465,4.098633674435824,0,0,100,0,13874.842921898278,187.4978773229497,0,0,0,0,0,0,0,0,0,0,0,0,82,86,0,0,64,3,0,0,0,664.3135227258393,67.02128683935543,588.7990099404576,15676.276222070746,1172.9345801665256,696.4445275741537,330.61816454242773,261902.38996074823,16006.894386613174,15676.276222070746,10090.715652638612
29/01/2026 (08:00:00 - 08:59:59),0,8,128,136,16,17,59.93293849194014,10.836097703664995,0,0,100,0,35122.66349666292,274.39580856767907,0,0,0,0,0,0,0,0,0,0,1,0,144,153,0,0,93,4,0,0,0,693.5031689378782,107.93574795433749,581.4282273154952,39982.465324104436,4329.985037931689,596.0438881985547,710.6734584230239,231707.1028196735,40693.13878252746,39982.465324104436,15599.758397799013
29/01/2026 (09:00:00 - 09:59:59),0,10,151,161,23,25,45.56100740375331,12.363322860526125,0,0,100,0,62193.399529310096,411.8768180749013,0,0,0,0,0,0,0,0,0,0,2,0,174,186,0,0,97,8,0,0,0,1070.7889078545384,52.40215412349075,1011.6423009757564,64932.692744105385,1720.8808487463386,1173.5347794206468,684.8554849322177,207894.95384915028,65617.54822903761,64932.692744105385,14487.497921812104
29/01/2026 (10:00:00 - 10:59:59),0,14,161,175,31,35,86.57261190027857,19.978947184560905,0,0,100,0,43759.15716061715,271.79600720880217,0,0,0,0,0,0,0,0,0,0,4,0,192,210,0,0,83,10,0,0,0,966.5722560270385,34.14340171708188,928.2254446214855,46072.32742806162,1636.421307600625,807.0546601864487,643.2873477833346,221460.09441571383,46715.61477584495,46072.32742806162,19824.290808441216
29/01/2026 (11:00:00 - 11:59:59),0,32,226,258,37,45,128.18253656280888,33.84227212618694,0,0,100,0,58428.926029670234,258.5350709277444,0,0,0,0,0,0,0,0,0,0,8,0,263,303,0,0,67,26,0,0,0,1066.5075878458276,36.409404496947026,1018.3917312965127,62813.65848029614,1739.0742867907375,3078.796889772778,1026.1535357225923,203640.4597325224,63839.81201601873,62813.65848029614,20519.728251458877
29/01/2026 (12:00:00 - 12:59:59),0,39,217,256,32,34,220.56358209922738,39.654628274449294,0,0,100,0,31125.224501515808,143.43421429269958,0,0,0,0,0,0,0,0,0,0,2,0,249,290,0,0,66,32,0,0,0,407.54818738728574,75.64392951833004,326.12692128326364,35928.33532947703,3549.4287888660447,1438.556809837327,1002.6259392807269,232678.0609,36930.961268757754,35928.33532947703,18390.977821632223
29/01/2026 (13:00:00 - 13:59:59),0,19,223,242,31,32,158.38921928983345,29.360235474526462,0,0,100,0,63269.942101285444,283.7217134586791,0,0,0,0,0,0,0,0,0,0,1,0,254,274,0,0,81,16,0,0,0,1145.6257076148754,92.10108101130278,1049.0861167446765,69828.55918587027,5568.8293860509675,1127.381504159636,1201.5944617965501,200113.52150014567,71030.15364766681,69828.55918587027,16856.32485218755
29/01/2026 (14:00:00 - 14:59:59),0,21,180,201,24,31,145.70396041538638,27.281155740748495,0,0,100,0,51054.544054172016,283.6363558565112,0,0,0,0,0,0,0,0,0,0,7,0,204,232,0,0,65,16,0,0,0,728.2281462608985,124.10216007298726,598.6832925707594,57695.28614964348,5661.057244,1110.3094978989814,1075.6405364102602,217923.21947157435,58770.92668605374,57695.28614964348,11305.853842371887
29/01/2026 (15:00:00 - 15:59:59),0,16,196,212,28,32,87.82604669903476,23.281026984120995,0,0,100,0,42635.319931672915,217.52714250853526,0,0,0,0,0,0,0,0,0,0,4,0,224,244,0,0,89,15,0,0,0,861.4884103915424,57.39999918762908,792.9698870750487,47373.78071028633,2559.2300493559687,2490.5494048656574,1068.2905144540384,230385.31185536232,48442.07122474037,47373.78071028633,9172.616919897331
29/01/2026 (16:00:00 - 16:59:59),0,28,196,224,27,35,94.98367566,27.327851612893124,0,0,100,0,52291.41371,266.7929270752041,0,0,0,0,0,0,0,0,0,0,8,0,223,259,0,0,82,23,0,0,0,724.3017079406311,69.58042269866839,647.6129237551112,60234.71355734728,6550.0609991843585,1585.1646115679082,728.1368516152576,217637.0450429547,60962.850408962535,60234.71355734728,9400.104548082762
29/01/2026 (17:00:00 - 17:59:59),0,14,147,161,20,23,61.548585606842174,15.94673884755111,0,0,100,0,38627.23941017648,262.77033612364954,0,0,0,0,0,0,0,0,0,0,3,0,167,184,0,0,86,9,0,0,0,804.9436655743665,100.29034218332126,698.2747706645167,44183.66154770949,4618.774887,1065.2183053302542,469.2732129282065,224788.89692675756,44652.93476,44183.66154770949,18558.168312604736
29/01/2026 (18:00:00 - 18:59:59),0,5,122,127,13,15,64.38802457957259,13.323100251456202,0,0,100,0,42815.29317939948,350.94502606065146,0,0,0,0,0,0,0,0,0,0,2,0,135,142,0,0,79,4,0,0,0,973.4687941691074,44.89979109361631,921.6784623789897,45671.44093012364,2015.5017857509931,930.222994,652.1335176888697,218660.1691626901,46323.574447812505,45671.44093012364,23016.25638949741
29/01/2026 (19:00:00 - 19:59:59),0,8,98,106,18,18,27.618582855538815,5.947244090244068,0,0,100,0,38749.58679663763,395.4039469044656,0,0,0,0,0,0,0,0,0,0,0,0,116,124,0,0,82,4,0,0,0,1600.4528422927974,233.3278272632182,1358.3005780989379,44270.79181504046,4656.410199199978,1023.6346839543971,430.09308226250346,221240.9043004376,44700.88489730296,44270.79181504046,22058.210802259455
29/01/2026 (20:00:00 - 20:59:59),0,1,66,67,6,7,42.36122162309218,7.231676059881014,0,0,100,0,15632.775962074676,236.8602418496163,0,0,0,0,0,0,0,0,0,0,1,0,72,74,0,0,53,1,0,0,0,929.817313,229.98639115805537,685.8104226071123,19824.126492442112,3265.997579376044,1009.475946536066,382.7473134359311,249001.76302416972,20206.873805878044,19824.126492442112,18791.36316995224
29/01/2026 (21:00:00 - 21:59:59),0,4,47,51,4,6,7.7656064920717025,2,0,0,100,0,6174.803770133772,131.37880361986748,0,0,0,0,0,0,0,0,0,0,2,0,51,57,0,0,46,4,0,0,0,467.06763546296696,90.60483591429403,371.0978153822099,7349.435695792348,922.4776698348134,273.61419248961556,142.0843475,260533.2835538573,7491.520043266233,7349.435695792348,19975.196402876478
29/01/2026 (22:00:00 - 22:59:59),0,2,48,50,4,5,35.455088381115566,10.43529173208304,0,0,100,0,11728.073393521157,244.3348623650241,0,0,0,0,0,0,0,0,0,0,1,0,52,55,0,0,37,2,0,0,0,664.3526726768322,132.96467992981832,525.3724290301789,13511.757903419773,1494.9374514905392,312.8093132754187,261.6718297767427,262945.90741177247,13773.429733196515,13511.757903419773,11280.66285503105
29/01/2026 (23:00:00 - 23:59:59),0,3,41,44,9,10,39.66466782917838,7.640187784559188,0,0,100,0,18344.471041369812,447.42612296023935,0,0,0,0,0,0,0,0,0,0,1,0,50,54,0,0,34,3,0,0,0,1417.0014804046364,56.53345948982923,1350.8652861832877,19625.754703946874,887.5715386,480.1367365759699,151.54824152435395,250892.93146347406,19777.302945471227,19625.754703946874,17329.76559105469
30/01/2026 (00:00:00 - 00:59:59),0,2,31,33,3,3,21.421125736934222,5.092154917041183,0,0,100,0,11016.266892368978,355.3634481409348,0,0,0,0,0,0,0,0,0,0,0,0,34,36,0,0,29,2,0,0,0,916.4539424870297,77.47684931161443,831.8105908266405,11738.68549973422,500.25703455322025,243.66107985834455,116.6142615,264333.8951082354,11855.299761237151,11738.68549973422,11810.80513052742
30/01/2026 (01:00:00 - 01:59:59),0,0,36,36,9,11,18.228685604142548,5.308301275821031,0,0,100,0,12141.240113378273,337.25666981606315,0,0,0,0,0,0,0,0,0,0,2,0,45,47,0,0,29,0,0,0,0,1174.8046106539723,96.32732240508847,1073.413361622856,13402.325018556956,1078.7835466416825,227.87669817124996,183.3011366959993,252966.60714076535,13585.626155252956,13402.325018556956,21447.766703981688
30/01/2026 (02:00:00 - 02:59:59),0,0,49,49,3,3,11.653355393002823,2,0,0,100,0,14367.92771486422,293.2230145890657,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,48,0,0,0,0,1016.6668116079321,99.57590204553955,911.7138992712711,15792.23475165823,1160.8335325290582,279.6045351383181,231.60760668159992,256123.4143214935,16023.84235833983,15792.23475165823,15852.743320166692
30/01/2026 (03:00:00 - 03:59:59),0,0,34,34,4,6,10.467726972536001,2.7082827491496904,0,0,100,0,17649.25013623292,519.0955922421447,0,0,0,0,0,0,0,0,0,0,2,0,38,40,0,0,33,0,0,0,0,1806.6589485451511,53.480051023942174,1746.611045303001,18409.177281844044,536.6201701920575,249.57838429190286,199.221073,259389.78226212654,18608.398354854988,18409.177281844044,10001.819383018434
30/01/2026 (04:00:00 - 04:59:59),0,1,32,33,5,5,26.855635081556926,8.22938261,0,0,100,0,4421.161038081545,138.16128244004827,0,0,0,0,0,0,0,0,0,0,0,0,37,38,0,0,27,1,0,0,0,548.456489,63.801012223581715,479.79163336335176,5285.829119233479,709.0250914140612,179.96220688441562,131.54805959310607,262213.9231,5417.377178826585,5285.829119233479,20368.699755283415
30/01/2026 (05:00:00 - 05:59:59),0,0,40,40,10,11,9.858281548875823,2,0,0,100,0,9197.040370548319,229.92600926370795,0,0,0,0,0,0,0,0,0,0,1,0,50,51,0,0,38,0,0,0,0,1043.7806629392721,451.43632619572855,587.2671069835748,13310.93004770387,3910.8004867568065,253.86148799843284,168.68173562039985,265477.6587301015,13479.61178332427,13310.93004770387,9042.729486574268
30/01/2026 (06:00:00 - 06:59:59),0,2,71,73,15,15,16.725008840021726,5.509161272776797,0,0,100,0,16225.921597213832,228.5341070030117,0,0,0,0,0,0,0,0,0,0,0,0,86,88,0,0,59,2,0,0,0,952.4510402557453,105.87389864979104,840.0966080114322,19394.253679588073,2708.214197163175,557.3258891288975,337.8070130936159,249042.9590858058,19732.06069268169,19394.253679588073,19224.980221512495
30/01/2026 (07:00:00 - 07:59:59),0,6,62,68,10,12,22.55382539,5.144935614925664,0,0,100,0,7737.606515406569,124.80010508720272,0,0,0,0,0,0,0,0,0,0,2,0,72,80,0,0,56,6,0,0,0,422.72371734095054,84.85417554154247,330.89883589043484,9575.333969468851,1405.543687705943,501.89082544607163,314.02448258403444,255307.6606382058,9889.358452052886,9575.333969468851,22802.980909741338
30/01/2026 (08:00:00 - 08:59:59),0,6,131,137,17,20,52.191998824692995,14.989474666042948,0,0,100,0,90452.61183716379,690.4779529554487,0,0,0,0,0,0,0,0,0,0,3,0,148,157,0,0,97,5,0,0,0,2375.945037931128,55.80032173867328,2316.368191429688,93513.06581027554,2565.7292291892904,558.9256648895026,628.8900484,175323.59700121346,94141.95586,93513.06581027554,18534.44714011664
30/01/2026 (09:00:00 - 09:59:59),0,16,159,175,23,27,77.24224341581542,20.35785586594706,0,0,100,0,28220.70856533156,177.48873311529283,0,0,0,0,0,0,0,0,0,0,4,0,182,202,0,0,80,14,0,0,0,633.3973096183004,135.08585303337847,486.84971490127543,35867.89484166729,5824.7693486359385,2086.036986423662,487.24595579565874,234825.07512690304,36355.14079746295,35867.89484166729,16819.784075633997
30/01/2026 (10:00:00 - 10:59:59),0,23,151,174,33,36,53.24827739332066,16.89753037812504,0,0,100,0,49935.62212951137,330.6994843013998,0,0,0,0,0,0,0,0,0,0,3,0,184,210,0,0,84,17,0,0,0,1364.3277442913895,225.0664932,1126.570088846628,59503.61102469739,7651.623400793273,2335.1738474719623,536.4966901667311,214879.7771,60040.10771486412,59503.61102469739,13080.11514029185
30/01/2026 (11:00:00 - 11:59:59),0,22,208,230,31,33,108.70216946718683,30.357555831485396,0,0,100,0,43431.81719533095,208.80681343909112,0,0,0,0,0,0,0,0,0,0,2,0,239,263,0,0,73,17,0,0,0,835.9548814420659,41.355648935485036,789.5131028547555,47166.64740002296,2676.9152371123405,1215.5849867862569,1084.690569180452,223412.46207547578,48251.33796920341,47166.64740002296,16336.199955320799
30/01/2026 (12:00:00 - 12:59:59),0,34,198,232,47,55,104.5976479451739,32.01650209801451,0,0,100,0,47385.51527837004,239.32078423419213,0,0,0,0,0,0,0,0,0,0,8,0,245,287,0,0,73,23,0,0,0,833.8994932568877,65.58978548,761.6317434904729,52978.415564481285,4270.663357,1636.1012504603568,735.6387924195196,214592.09107770643,53714.05435690081,52978.415564481285,19693.854565392783
30/01/2026 (13:00:00 - 13:59:59),0,23,233,256,29,30,198.15560920044672,33.09195895966357,0,0,100,0,51671.17107,221.76468270187297,0,0,0,0,0,0,0,0,0,0,1,0,262,286,0,0,86,17,0,0,0,705.9189439746405,79.67651752630753,619.4841015,59001.26780625411,5755.407026,1770.681134,1394.707547565806,210729.50184725807,60395.975353819915,59001.26780625411,16874.522798922044
30/01/2026 (14:00:00 - 14:59:59),0,26,206,232,37,42,150.56664125866976,29.910481918904573,0,0,100,0,22753.360570176446,110.45320665134197,0,0,0,0,0,0,0,0,0,0,5,0,243,274,0,0,79,20,0,0,0,311.62903470604454,69.14246742955571,234.26266041127977,31418.719407587123,6971.234023177607,1998.4093682458067,903.8286766654388,233062.90935837734,32322.54808425256,31418.719407587123,22614.542557370096
30/01/2026 (15:00:00 - 15:59:59),0,23,186,209,31,31,109.05444716270219,22.210301491418228,0,0,100,0,76564.92695111858,411.6393922,0,0,0,0,0,0,0,0,0,0,0,0,217,240,0,0,99,16,0,0,0,1230.3579116909634,117.38316074703039,1095.3434265192136,84257.43643288512,4413.0831387687385,3825.9974001641085,607.6412307962918,188936.90271041388,84865.07766368141,84257.43643288512,14198.019625904713
30/01/2026 (16:00:00 - 16:59:59),0,15,194,209,30,32,138.10795049487177,25.709130679430807,0,0,100,0,86014.68859104457,443.37468345899265,0,0,0,0,0,0,0,0,0,0,2,0,224,241,0,0,73,14,0,0,0,1713.9011727678198,80.46339020177362,1619.0005311842094,94230.94675103098,5415.431391910059,3233.9443095314614,1107.0391137546908,179255.67934129128,95337.98586478567,94230.94675103098,13406.33479392305
30/01/2026 (17:00:00 - 17:59:59),0,11,133,144,22,22,80.51893722145867,14.515325516934242,0,0,100,0,32168.68502884165,241.8698122469297,0,0,0,0,0,0,0,0,0,0,0,0,155,166,0,0,81,9,0,0,0,701.3100029986682,80.59668226,612.3302343575941,37250.190267163685,3966.554749,1299.378389804371,726.0909321559307,234552.7923333949,37976.281199319616,37250.190267163685,15470.92646728548
30/01/2026 (18:00:00 - 18:59:59),0,3,99,102,13,16,45.36369743154355,9.023858213053884,0,0,100,0,15903.46935587483,160.64110460479625,0,0,0,0,0,0,0,0,0,0,3,0,112,118,0,0,70,2,0,0,0,519.9274219530201,86.96495405077476,423.1996683849378,19897.69660545008,3027.710097361796,1093.4335459384542,420.45480058394037,245070.4808,20318.15140603402,19897.69660545008,22611.3678
30/01/2026 (19:00:00 - 19:59:59),0,6,94,100,16,16,42.52083776096164,8.153243708293981,0,0,100,0,27036.624300472973,287.6236627709891,0,0,0,0,0,0,0,0,0,0,0,0,110,116,0,0,62,6,0,0,0,1059.0800164058312,76.97784169209594,975.8070006,29517.645750257798,1889.275083001032,692.4691526193301,426.3538708661076,238406.22544221848,29943.999621123905,29517.645750257798,19649.774936657635
30/01/2026 (20:00:00 - 20:59:59),0,5,66,71,8,8,16.045022817104684,3.4861183598680374,0,0,100,0,16638.866796496255,252.10404237115537,0,0,0,0,0,0,0,0,0,0,0,0,74,79,0,0,61,5,0,0,0,636.2889335863273,75.89238422301777,553.5439383925391,18610.11177884853,1518.9726582814308,507.09321183701024,304.4596258828775,252586.10231218935,18914.57140473141,18610.11177884853,16499.32628307922
30/01/2026 (21:00:00 - 21:59:59),0,2,60,62,11,12,42.59018908108143,7.889201550278835,0,0,100,0,15316.531602706154,255.27552671176923,0,0,0,0,0,0,0,0,0,0,1,0,71,74,0,0,51,2,0,0,0,797.3168547506456,97.88499524900209,693.3951033963446,17070.229842928646,1391.4928739045586,428.6096834762192,198.30932889787917,255153.3243961136,17268.539171826524,17070.229842928646,15578.136432059902
30/01/2026 (22:00:00 - 22:59:59),0,1,64,65,5,6,12.55204782486098,3.925678209854627,0,0,100,0,16716.00038546488,261.1875060228887,0,0,0,0,0,0,0,0,0,0,1,0,69,71,0,0,53,1,0,0,0,900.6293519953073,49.34963401,844.1883278564617,18522.707509063464,1352.858155177237,489.3059190792687,316.4169365927181,258641.3144848552,18839.124445656184,18522.707509063464,10519.561069488613
30/01/2026 (23:00:00 - 23:59:59),0,1,39,40,7,9,9.599771989093185,2.0556119577243925,0,0,100,0,6998.035193,179.43679981582335,0,0,0,0,0,0,0,0,0,0,2,0,46,49,0,0,38,1,0,0,0,606.1901863342922,78.44489174269802,520.8948847676941,8294.803988625732,1029.6028126765143,315.1188519,122.8811326269867,264823.30683492054,8417.685121252718,8294.803988625732,14759.00804382673
31/01/2026 (00:00:00 - 00:59:59),0,3,20,23,8,9,34.668673010595896,9.399377698,0,0,100,0,5483.014114507837,274.15070572539184,0,0,0,0,0,0,0,0,0,0,1,0,28,32,0,0,16,3,0,0,0,987.9173638491382,114.09182421548189,867.0388298659745,6376.579004010993,757.8306941495223,190.02787349508858,79.92192158,260781.14705085405,6456.500925587673,6376.579004010993,20762.35202355829
31/01/2026 (01:00:00 - 01:59:59),0,1,22,23,5,5,23.14202713310961,5.6470856773602165,0,0,100,0,3868.956562459002,175.86166192995464,0,0,0,0,0,0,0,0,0,0,0,0,27,28,0,0,21,0,0,0,0,780.6785900255273,93.52903391,678.3529480139584,4689.8955815891795,627.4136407908929,237.5084188709393,99.27489311180267,270226.17017862096,4789.170474700983,4689.8955815891795,12984.659346678069
31/01/2026 (02:00:00 - 02:59:59),0,1,24,25,8,8,24.756255722964536,7.105904558,0,0,100,0,7367.832495467901,306.99302064449586,0,0,0,0,0,0,0,0,0,0,0,0,32,33,0,0,17,1,0,0,0,1088.7638780513817,40.15436561,1043.014786555343,7836.269252085937,334.1633354712377,179.0312281957323,99.69983758958422,270706.8690084695,7935.969089675522,7836.269252085937,9357.161901854979
